,Unnamed: 0,education,industry,Payroll,Emp,year,sex,state,Average_pay
920,38516,High School Gradute,Educational Services,133204337,25609,2006,Female,Oklahoma,5201.47
921,38517,Some College,Educational Services,201904624,32580,2006,Female,Oklahoma,6197.2
922,38518,Advanced Degree,Educational Services,328982940,39757,2006,Female,Oklahoma,8274.84
923,38519,Unavalble,Educational Services,19273942,5643,2006,Female,Oklahoma,3415.55
924,38604,All Education Categories,Accommodation,19222995,4092,2006,Male,Oklahoma,4697.7
925,38605,Less Than High School,Accommodation,3191120,769,2006,Male,Oklahoma,4149.7
926,38606,High School Gradute,Accommodation,5430131,1147,2006,Male,Oklahoma,4734.2
927,38607,Some College,Accommodation,4800484,921,2006,Male,Oklahoma,5212.25
928,38608,Advanced Degree,Accommodation,3362634,489,2006,Male,Oklahoma,6876.55
929,38609,Unavalble,Accommodation,2438628,765,2006,Male,Oklahoma,3187.75
930,38610,All Education Categories,Accommodation,23772287,6683,2006,Female,Oklahoma,3557.13
931,38611,Less Than High School,Accommodation,4116707,1298,2006,Female,Oklahoma,3171.58
932,38612,High School Gradute,Accommodation,6657518,1894,2006,Female,Oklahoma,3515.06
933,38613,Some College,Accommodation,6172867,1552,2006,Female,Oklahoma,3977.36
934,38614,Advanced Degree,Accommodation,3011336,636,2006,Female,Oklahoma,4734.81
935,38615,Unavalble,Accommodation,3813860,1304,2006,Female,Oklahoma,2924.74
936,39684,All Education Categories,Educational Services,473659414,48287,2007,Male,Oklahoma,9809.25
937,39685,Less Than High School,Educational Services,19555944,3090,2007,Male,Oklahoma,6328.78
938,39686,High School Gradute,Educational Services,81295770,10412,2007,Male,Oklahoma,7807.89
939,39687,Some College,Educational Services,118287651,12886,2007,Male,Oklahoma,9179.55
940,39688,Advanced Degree,Educational Services,245402538,19051,2007,Male,Oklahoma,12881.35
941,39689,Unavalble,Educational Services,9117512,2848,2007,Male,Oklahoma,3201.37
942,39690,All Education Categories,Educational Services,750471448,107428,2007,Female,Oklahoma,6985.81
943,39691,Less Than High School,Educational Services,22666199,5203,2007,Female,Oklahoma,4356.37
944,39692,High School Gradute,Educational Services,142867560,25417,2007,Female,Oklahoma,5620.95
945,39693,Some College,Educational Services,217588790,32536,2007,Female,Oklahoma,6687.63
946,39694,Advanced Degree,Educational Services,348162718,39020,2007,Female,Oklahoma,8922.67
947,39695,Unavalble,Educational Services,19186180,5252,2007,Female,Oklahoma,3653.12
948,39780,All Education Categories,Accommodation,19308558,3994,2007,Male,Oklahoma,4834.39
949,39781,Less Than High School,Accommodation,3232132,742,2007,Male,Oklahoma,4355.97
950,39782,High School Gradute,Accommodation,5425589,1115,2007,Male,Oklahoma,4866.0
951,39783,Some College,Accommodation,4763179,893,2007,Male,Oklahoma,5333.91
952,39784,Advanced Degree,Accommodation,3529752,498,2007,Male,Oklahoma,7087.86
953,39785,Unavalble,Accommodation,2357906,746,2007,Male,Oklahoma,3160.73
954,39786,All Education Categories,Accommodation,24228110,6707,2007,Female,Oklahoma,3612.36
955,39787,Less Than High School,Accommodation,4295967,1316,2007,Female,Oklahoma,3264.41
956,39788,High School Gradute,Accommodation,6809884,1869,2007,Female,Oklahoma,3643.6
957,39789,Some College,Accommodation,6227858,1546,2007,Female,Oklahoma,4028.37
958,39790,Advanced Degree,Accommodation,3109722,650,2007,Female,Oklahoma,4784.19
959,39791,Unavalble,Accommodation,3784679,1327,2007,Female,Oklahoma,2852.06
960,40860,All Education Categories,Educational Services,468901676,46091,2008,Male,Oklahoma,10173.39
961,40861,Less Than High School,Educational Services,20875234,3086,2008,Male,Oklahoma,6764.5
962,40862,High School Gradute,Educational Services,83326955,10177,2008,Male,Oklahoma,8187.77
963,40863,Some College,Educational Services,119359011,12440,2008,Male,Oklahoma,9594.78
964,40864,Advanced Degree,Educational Services,236131681,17706,2008,Male,Oklahoma,13336.25
965,40865,Unavalble,Educational Services,9208796,2683,2008,Male,Oklahoma,3432.28
966,40866,All Education Categories,Educational Services,795800986,106379,2008,Female,Oklahoma,7480.81
967,40867,Less Than High School,Educational Services,25685089,5425,2008,Female,Oklahoma,4734.58
968,40868,High School Gradute,Educational Services,152888645,25338,2008,Female,Oklahoma,6033.97
969,40869,Some College,Educational Services,233628984,32612,2008,Female,Oklahoma,7163.9
970,40870,Advanced Degree,Educational Services,364323409,38146,2008,Female,Oklahoma,9550.76
971,40871,Unavalble,Educational Services,19274859,4858,2008,Female,Oklahoma,3967.65
972,40956,All Education Categories,Accommodation,22000788,4336,2008,Male,Oklahoma,5073.98
973,40957,Less Than High School,Accommodation,3536025,777,2008,Male,Oklahoma,4550.87
974,40958,High School Gradute,Accommodation,6135190,1183,2008,Male,Oklahoma,5186.13
975,40959,Some College,Accommodation,5456120,973,2008,Male,Oklahoma,5607.52
976,40960,Advanced Degree,Accommodation,3943100,547,2008,Male,Oklahoma,7208.59
977,40961,Unavalble,Accommodation,2930353,856,2008,Male,Oklahoma,3423.31
978,40962,All Education Categories,Accommodation,27758093,7263,2008,Female,Oklahoma,3821.85
979,40963,Less Than High School,Accommodation,4866081,1401,2008,Female,Oklahoma,3473.29
980,40964,High School Gradute,Accommodation,7879937,2049,2008,Female,Oklahoma,3845.75
981,40965,Some College,Accommodation,7205925,1706,2008,Female,Oklahoma,4223.87
982,40966,Advanced Degree,Accommodation,3567394,738,2008,Female,Oklahoma,4833.87
983,40967,Unavalble,Accommodation,4238757,1369,2008,Female,Oklahoma,3096.24
984,42036,All Education Categories,Educational Services,478168784,46380,2009,Male,Oklahoma,10309.81
985,42037,Less Than High School,Educational Services,22415743,3236,2009,Male,Oklahoma,6926.99
986,42038,High School Gradute,Educational Services,86841543,10463,2009,Male,Oklahoma,8299.87
987,42039,Some College,Educational Services,121811855,12637,2009,Male,Oklahoma,9639.3
988,42040,Advanced Degree,Educational Services,238264799,17556,2009,Male,Oklahoma,13571.7
989,42041,Unavalble,Educational Services,8834844,2487,2009,Male,Oklahoma,3552.41
990,42042,All Education Categories,Educational Services,821698870,108822,2009,Female,Oklahoma,7550.85
991,42043,Less Than High School,Educational Services,28946858,5935,2009,Female,Oklahoma,4877.31
992,42044,High School Gradute,Educational Services,159942695,26093,2009,Female,Oklahoma,6129.72
993,42045,Some College,Educational Services,243760764,33567,2009,Female,Oklahoma,7261.92
994,42046,Advanced Degree,Educational Services,369525717,38343,2009,Female,Oklahoma,9637.37
995,42047,Unavalble,Educational Services,19522836,4883,2009,Female,Oklahoma,3998.12
996,42132,All Education Categories,Accommodation,22563955,4511,2009,Male,Oklahoma,5001.99
997,42133,Less Than High School,Accommodation,3670170,805,2009,Male,Oklahoma,4559.22
998,42134,High School Gradute,Accommodation,6440272,1250,2009,Male,Oklahoma,5152.22
999,42135,Some College,Accommodation,5662792,1009,2009,Male,Oklahoma,5612.28
1000,42136,Advanced Degree,Accommodation,3850955,574,2009,Male,Oklahoma,6708.98
1001,42137,Unavalble,Accommodation,2939766,873,2009,Male,Oklahoma,3367.43
1002,42138,All Education Categories,Accommodation,28866084,7567,2009,Female,Oklahoma,3814.73
1003,42139,Less Than High School,Accommodation,5051038,1496,2009,Female,Oklahoma,3376.36
1004,42140,High School Gradute,Accommodation,8080276,2092,2009,Female,Oklahoma,3862.46
1005,42141,Some College,Accommodation,7676698,1793,2009,Female,Oklahoma,4281.48
1006,42142,Advanced Degree,Accommodation,3818435,784,2009,Female,Oklahoma,4870.45
1007,42143,Unavalble,Accommodation,4239638,1402,2009,Female,Oklahoma,3023.99
1008,43212,All Education Categories,Educational Services,471462150,46036,2010,Male,Oklahoma,10241.16
1009,43213,Less Than High School,Educational Services,23682396,3425,2010,Male,Oklahoma,6914.57
1010,43214,High School Gradute,Educational Services,87670009,10586,2010,Male,Oklahoma,8281.69
1011,43215,Some College,Educational Services,120837393,12518,2010,Male,Oklahoma,9653.09
1012,43216,Advanced Degree,Educational Services,230268922,16761,2010,Male,Oklahoma,13738.38
1013,43217,Unavalble,Educational Services,9003430,2746,2010,Male,Oklahoma,3278.74
1014,43218,All Education Categories,Educational Services,812543745,107391,2010,Female,Oklahoma,7566.22
1015,43219,Less Than High School,Educational Services,31643707,6297,2010,Female,Oklahoma,5025.2
1016,43220,High School Gradute,Educational Services,161080599,25820,2010,Female,Oklahoma,6238.6
1017,43221,Some College,Educational Services,243181133,33297,2010,Female,Oklahoma,7303.39
1018,43222,Advanced Degree,Educational Services,357431559,37084,2010,Female,Oklahoma,9638.43
1019,43223,Unavalble,Educational Services,19206747,4893,2010,Female,Oklahoma,3925.35
1020,43308,All Education Categories,Accommodation,22349019,4558,2010,Male,Oklahoma,4903.25
1021,43309,Less Than High School,Accommodation,3489833,797,2010,Male,Oklahoma,4378.71
1022,43310,High School Gradute,Accommodation,6274304,1246,2010,Male,Oklahoma,5035.56
1023,43311,Some College,Accommodation,5729865,1051,2010,Male,Oklahoma,5451.82
1024,43312,Advanced Degree,Accommodation,3866926,614,2010,Male,Oklahoma,6297.93
1025,43313,Unavalble,Accommodation,2988091,850,2010,Male,Oklahoma,3515.4
1026,43314,All Education Categories,Accommodation,28049478,7263,2010,Female,Oklahoma,3861.97
1027,43315,Less Than High School,Accommodation,4903539,1414,2010,Female,Oklahoma,3467.85
1028,43316,High School Gradute,Accommodation,7823875,2029,2010,Female,Oklahoma,3856.03
1029,43317,Some College,Accommodation,7467427,1782,2010,Female,Oklahoma,4190.48
1030,43318,Advanced Degree,Accommodation,3836776,812,2010,Female,Oklahoma,4725.09
1031,43319,Unavalble,Accommodation,4017860,1226,2010,Female,Oklahoma,3277.21
1032,44388,All Education Categories,Educational Services,469767993,45972,2011,Male,Oklahoma,10218.57
1033,44389,Less Than High School,Educational Services,24879596,3512,2011,Male,Oklahoma,7084.17
1034,44390,High School Gradute,Educational Services,88545274,10620,2011,Male,Oklahoma,8337.6
1035,44391,Some College,Educational Services,122000706,12603,2011,Male,Oklahoma,9680.29
1036,44392,Advanced Degree,Educational Services,226185449,16607,2011,Male,Oklahoma,13619.89
1037,44393,Unavalble,Educational Services,8156967,2631,2011,Male,Oklahoma,3100.33
1038,44394,All Education Categories,Educational Services,790112734,105307,2011,Female,Oklahoma,7502.95
1039,44395,Less Than High School,Educational Services,33078723,6384,2011,Female,Oklahoma,5181.5
1040,44396,High School Gradute,Educational Services,158758442,25349,2011,Female,Oklahoma,6262.91
1041,44397,Some College,Educational Services,238258003,32754,2011,Female,Oklahoma,7274.17
1042,44398,Advanced Degree,Educational Services,342762219,36251,2011,Female,Oklahoma,9455.25
1043,44399,Unavalble,Educational Services,17255347,4569,2011,Female,Oklahoma,3776.61
1044,44484,All Education Categories,Accommodation,22069542,4640,2011,Male,Oklahoma,4756.37
1045,44485,Less Than High School,Accommodation,3583459,820,2011,Male,Oklahoma,4370.07
1046,44486,High School Gradute,Accommodation,6285674,1269,2011,Male,Oklahoma,4953.25
1047,44487,Some College,Accommodation,5582982,1075,2011,Male,Oklahoma,5193.47
1048,44488,Advanced Degree,Accommodation,3831781,641,2011,Male,Oklahoma,5977.82
1049,44489,Unavalble,Accommodation,2785646,835,2011,Male,Oklahoma,3336.1
1050,44490,All Education Categories,Accommodation,27974268,7198,2011,Female,Oklahoma,3886.39
1051,44491,Less Than High School,Accommodation,4831370,1369,2011,Female,Oklahoma,3529.12
1052,44492,High School Gradute,Accommodation,7675651,1969,2011,Female,Oklahoma,3898.25
1053,44493,Some College,Accommodation,7615749,1788,2011,Female,Oklahoma,4259.37
1054,44494,Advanced Degree,Accommodation,4026456,843,2011,Female,Oklahoma,4776.34
1055,44495,Unavalble,Accommodation,3825042,1230,2011,Female,Oklahoma,3109.79
1056,45564,All Education Categories,Educational Services,482818749,46087,2012,Male,Oklahoma,10476.25
1057,45565,Less Than High School,Educational Services,27310691,3682,2012,Male,Oklahoma,7417.35
1058,45566,High School Gradute,Educational Services,93152308,10850,2012,Male,Oklahoma,8585.47
1059,45567,Some College,Educational Services,125026396,12644,2012,Male,Oklahoma,9888.2
1060,45568,Advanced Degree,Educational Services,227062444,16217,2012,Male,Oklahoma,14001.51
1061,45569,Unavalble,Educational Services,10266911,2694,2012,Male,Oklahoma,3811.03
1062,45570,All Education Categories,Educational Services,797658242,105918,2012,Female,Oklahoma,7530.9
1063,45571,Less Than High School,Educational Services,37318634,6879,2012,Female,Oklahoma,5425.01
1064,45572,High School Gradute,Educational Services,163800758,25631,2012,Female,Oklahoma,6390.73
1065,45573,Some College,Educational Services,242160951,33083,2012,Female,Oklahoma,7319.8
1066,45574,Advanced Degree,Educational Services,334224289,35501,2012,Female,Oklahoma,9414.5
1067,45575,Unavalble,Educational Services,20153611,4825,2012,Female,Oklahoma,4176.91
1068,45660,All Education Categories,Accommodation,31266431,5531,2012,Male,Oklahoma,5652.94
1069,45661,Less Than High School,Accommodation,4941044,967,2012,Male,Oklahoma,5109.66
1070,45662,High School Gradute,Accommodation,9122571,1561,2012,Male,Oklahoma,5844.06
1071,45663,Some College,Accommodation,8354977,1320,2012,Male,Oklahoma,6329.53
1072,45664,Advanced Degree,Accommodation,5336278,756,2012,Male,Oklahoma,7058.57
1073,45665,Unavalble,Accommodation,3511561,926,2012,Male,Oklahoma,3792.18
1074,45666,All Education Categories,Accommodation,37680605,8464,2012,Female,Oklahoma,4451.87
1075,45667,Less Than High School,Accommodation,6104784,1521,2012,Female,Oklahoma,4013.66
1076,45668,High School Gradute,Accommodation,10606025,2351,2012,Female,Oklahoma,4511.28
1077,45669,Some College,Accommodation,10406596,2143,2012,Female,Oklahoma,4856.09
1078,45670,Advanced Degree,Accommodation,5229479,993,2012,Female,Oklahoma,5266.34
1079,45671,Unavalble,Accommodation,5333722,1455,2012,Female,Oklahoma,3665.79
